"rep","cell","dep","rel","grouping","prev","hl","edge"
62,"k25_prev50","quadratic",1,"pc1",0.505,0.650425151833759,0.489237284751642
63,"k25_prev50","quadratic",1,"fitted",0.485,0.00780226863024769,0.00444985830182543
63,"k25_prev50","quadratic",1,"pc1",0.485,0.917849366914055,0.571364129463496
64,"k25_prev50","quadratic",1,"fitted",0.5,0.0183414034563681,0.00434244172772769
64,"k25_prev50","quadratic",1,"pc1",0.5,0.113913989406917,0.093297559108961
65,"k25_prev50","quadratic",1,"fitted",0.4975,0.157668678270145,0.0396135447435709
65,"k25_prev50","quadratic",1,"pc1",0.4975,0.289217461295474,0.00293157796656796
66,"k25_prev50","quadratic",1,"fitted",0.49,0.0126737498487062,0.00272273222503894
66,"k25_prev50","quadratic",1,"pc1",0.49,0.26506113573244,0.286075463458063
67,"k25_prev50","quadratic",1,"fitted",0.4825,0.0333841878941884,0.0632924886941013
67,"k25_prev50","quadratic",1,"pc1",0.4825,0.990627658179004,0.678793142466266
68,"k25_prev50","quadratic",1,"fitted",0.5125,0.00421343549850017,0.00458297705259492
68,"k25_prev50","quadratic",1,"pc1",0.5125,0.829460887544094,0.907969114311887
69,"k25_prev50","quadratic",1,"fitted",0.4775,0.0779425701774528,0.140665845451178
69,"k25_prev50","quadratic",1,"pc1",0.4775,0.75276417541236,0.630823134395331
70,"k25_prev50","quadratic",1,"fitted",0.4825,0.0112216249437911,0.0145464391326195
70,"k25_prev50","quadratic",1,"pc1",0.4825,0.374271280313618,0.324036898924443
71,"k25_prev50","quadratic",1,"fitted",0.4975,0.00757196127626247,0.000125312918389797
71,"k25_prev50","quadratic",1,"pc1",0.4975,0.74777654607544,0.279650604067217
72,"k25_prev50","quadratic",1,"fitted",0.48,0.0205949261106421,0.101737375564502
72,"k25_prev50","quadratic",1,"pc1",0.48,0.174486870880485,0.336033127184501
73,"k25_prev50","quadratic",1,"fitted",0.4825,0.0385422167578323,0.0279108703677848
73,"k25_prev50","quadratic",1,"pc1",0.4825,0.374936001048555,0.181000307713015
74,"k25_prev50","quadratic",1,"fitted",0.495,0.534885916696888,0.787313097557668
74,"k25_prev50","quadratic",1,"pc1",0.495,0.470385081523464,0.570547265495769
75,"k25_prev50","quadratic",1,"fitted",0.4625,0.364967001127446,0.0753525793836718
75,"k25_prev50","quadratic",1,"pc1",0.4625,0.932354608729337,0.801047589364581
76,"k25_prev50","quadratic",1,"fitted",0.49,0.766631888307533,0.395993509318724
76,"k25_prev50","quadratic",1,"pc1",0.49,0.824956860046757,0.559248885366424
77,"k25_prev50","quadratic",1,"fitted",0.475,0.133230532535431,0.093907422791966
77,"k25_prev50","quadratic",1,"pc1",0.475,0.620263552116606,0.532652545996743
78,"k25_prev50","quadratic",1,"fitted",0.5,0.16249191759347,0.0373406950847655
78,"k25_prev50","quadratic",1,"pc1",0.5,0.363762504099063,0.244411690984533
79,"k25_prev50","quadratic",1,"fitted",0.48,0.106870745042827,0.824514049889739
79,"k25_prev50","quadratic",1,"pc1",0.48,0.992797840384164,0.999815993260114
80,"k25_prev50","quadratic",1,"fitted",0.51,0.0143014583702945,0.0693738826811583
80,"k25_prev50","quadratic",1,"pc1",0.51,0.553482587614437,0.291945498296311
81,"k25_prev50","quadratic",1,"fitted",0.4775,0.0494995787775546,0.0136990796510266
81,"k25_prev50","quadratic",1,"pc1",0.4775,0.201879692074432,0.0424377379775311
82,"k25_prev50","quadratic",1,"fitted",0.525,0.215561104310959,0.00910664005809603
82,"k25_prev50","quadratic",1,"pc1",0.525,0.517241727393972,0.0525192985262906
83,"k25_prev50","quadratic",1,"fitted",0.4825,0.0188574218143583,0.0460977822045742
83,"k25_prev50","quadratic",1,"pc1",0.4825,0.316633970008176,0.261465204902241
84,"k25_prev50","quadratic",1,"fitted",0.4925,0.00219902220250967,0.0141678073368985
84,"k25_prev50","quadratic",1,"pc1",0.4925,0.527383082723917,0.246343044156195
85,"k25_prev50","quadratic",1,"fitted",0.5125,0.88739339899595,0.186023490576859
85,"k25_prev50","quadratic",1,"pc1",0.5125,0.0598359772714372,0.657042982579611
86,"k25_prev50","quadratic",1,"fitted",0.5075,0.0179210524068408,0.00136229100424146
86,"k25_prev50","quadratic",1,"pc1",0.5075,0.198939542752204,0.414653539462438
87,"k25_prev50","quadratic",1,"fitted",0.515,0.733025268595099,0.271357107507098
87,"k25_prev50","quadratic",1,"pc1",0.515,0.0748403972354983,0.219793372804068
88,"k25_prev50","quadratic",1,"fitted",0.5075,0.818396309183637,0.168504013868066
88,"k25_prev50","quadratic",1,"pc1",0.5075,0.251371878964829,0.377267407550228
89,"k25_prev50","quadratic",1,"fitted",0.49,0.00627383405313586,0.00147418225558105
89,"k25_prev50","quadratic",1,"pc1",0.49,0.223668904377465,0.547876324495328
90,"k25_prev50","quadratic",1,"fitted",0.4875,0.0672417557775098,0.0789411258394033
90,"k25_prev50","quadratic",1,"pc1",0.4875,0.741771849125628,0.569800907370604
91,"k25_prev50","quadratic",1,"fitted",0.505,0.037113935263512,0.0109449264634837
91,"k25_prev50","quadratic",1,"pc1",0.505,0.471803602079495,0.736111960682551
92,"k25_prev50","quadratic",1,"fitted",0.48,0.319850897276673,0.0443281583311751
92,"k25_prev50","quadratic",1,"pc1",0.48,0.465940771524899,0.0711558682483417
93,"k25_prev50","quadratic",1,"fitted",0.485,0.615946098569431,0.14266690186993
93,"k25_prev50","quadratic",1,"pc1",0.485,0.204335334661774,0.185808499351848
94,"k25_prev50","quadratic",1,"fitted",0.5225,0.11036851370537,0.0226874039009626
94,"k25_prev50","quadratic",1,"pc1",0.5225,0.0837438109820449,0.035359996821193
95,"k25_prev50","quadratic",1,"fitted",0.5225,0.416239696366176,0.520121621424567
95,"k25_prev50","quadratic",1,"pc1",0.5225,0.972199548438412,0.4712943859067
96,"k25_prev50","quadratic",1,"fitted",0.4625,0.175485275608337,0.00294234058700971
96,"k25_prev50","quadratic",1,"pc1",0.4625,0.825660895932149,0.601334552932827
97,"k25_prev50","quadratic",1,"fitted",0.5325,0.298745368503336,0.0896665166660264
97,"k25_prev50","quadratic",1,"pc1",0.5325,0.821222669765371,0.589815657217961
98,"k25_prev50","quadratic",1,"fitted",0.515,0.113012615006998,0.0542700103188867
98,"k25_prev50","quadratic",1,"pc1",0.515,0.926597272594964,0.770285541287489
99,"k25_prev50","quadratic",1,"fitted",0.51,0.00719018902461821,0.0050459712140174
99,"k25_prev50","quadratic",1,"pc1",0.51,0.313507190985058,0.0192318286237549
100,"k25_prev50","quadratic",1,"fitted",0.505,0.481678571046212,0.0634572233219992
100,"k25_prev50","quadratic",1,"pc1",0.505,0.583369229789363,0.82014380515866
101,"k25_prev50","quadratic",1,"fitted",0.505,0.549884886921775,0.238641855377811
101,"k25_prev50","quadratic",1,"pc1",0.505,0.859563152990032,0.799273872939057
102,"k25_prev50","quadratic",1,"fitted",0.5175,0.00724825135901663,0.0391552387665175
102,"k25_prev50","quadratic",1,"pc1",0.5175,0.997378814089821,0.758286492885654
103,"k25_prev50","quadratic",1,"fitted",0.5075,1.45596086738031e-05,4.49158455175791e-05
103,"k25_prev50","quadratic",1,"pc1",0.5075,0.0399427476155569,0.00113855471379698
104,"k25_prev50","quadratic",1,"fitted",0.5175,0.00409820994715659,0.00163745017609929
104,"k25_prev50","quadratic",1,"pc1",0.5175,0.304043599154848,0.691561601210878
105,"k25_prev50","quadratic",1,"fitted",0.5,0.0204664620683281,0.0100287866028023
105,"k25_prev50","quadratic",1,"pc1",0.5,0.0930747957044019,0.0208302186920297
106,"k25_prev50","quadratic",1,"fitted",0.48,0.706396218870842,0.818594391151699
106,"k25_prev50","quadratic",1,"pc1",0.48,0.352843880028343,0.0832912676899774
107,"k25_prev50","quadratic",1,"fitted",0.495,0.00830796844470272,0.00631851284480045
107,"k25_prev50","quadratic",1,"pc1",0.495,0.0934447731544661,0.0119500260935008
108,"k25_prev50","quadratic",1,"fitted",0.4975,0.0750378911384426,0.0161555936640403
108,"k25_prev50","quadratic",1,"pc1",0.4975,0.868029908571573,0.921375281252689
109,"k25_prev50","quadratic",1,"fitted",0.4725,0.00271226697278193,0.00372986189541791
109,"k25_prev50","quadratic",1,"pc1",0.4725,0.517470389646114,0.0758609362508904
110,"k25_prev50","quadratic",1,"fitted",0.5125,0.0128794679465611,0.00254839314278887
110,"k25_prev50","quadratic",1,"pc1",0.5125,0.557154762088168,0.891355300170569
111,"k25_prev50","quadratic",1,"fitted",0.48,0.0867964894822447,0.0213835856185903
111,"k25_prev50","quadratic",1,"pc1",0.48,0.25212962060575,0.879920050366764
112,"k25_prev50","quadratic",1,"fitted",0.4925,0.118161665574267,0.0107068450743925
112,"k25_prev50","quadratic",1,"pc1",0.4925,0.441450517356005,0.39887485369961
113,"k25_prev50","quadratic",1,"fitted",0.465,0.161595358154866,0.45614472958485
113,"k25_prev50","quadratic",1,"pc1",0.465,0.166884816511513,0.424995433449345
114,"k25_prev50","quadratic",1,"fitted",0.48,0.783289625769301,0.550909694745231
114,"k25_prev50","quadratic",1,"pc1",0.48,0.116185333688462,0.0017800339498999
115,"k25_prev50","quadratic",1,"fitted",0.52,0.155356017317761,0.122634940591921
115,"k25_prev50","quadratic",1,"pc1",0.52,0.149845162454438,0.401736178779834
116,"k25_prev50","quadratic",1,"fitted",0.5075,0.233593182032256,0.13565955125442
116,"k25_prev50","quadratic",1,"pc1",0.5075,0.420119457684068,0.909286025490312
117,"k25_prev50","quadratic",1,"fitted",0.505,0.144191854061025,0.0122059263017722
117,"k25_prev50","quadratic",1,"pc1",0.505,0.581481252845493,0.0510853828014345
118,"k25_prev50","quadratic",1,"fitted",0.4975,0.0831751700234357,0.14928035347638
118,"k25_prev50","quadratic",1,"pc1",0.4975,0.150069560976623,0.00638263433296093
119,"k25_prev50","quadratic",1,"fitted",0.515,0.0786802266153456,0.0424584643230546
119,"k25_prev50","quadratic",1,"pc1",0.515,0.315820609309593,0.0329277048396581
120,"k25_prev50","quadratic",1,"fitted",0.4775,0.0089189101974384,0.000725352391641287
120,"k25_prev50","quadratic",1,"pc1",0.4775,0.411295657371904,0.95023787674807
121,"k25_prev50","quadratic",1,"fitted",0.51,0.0307421220809292,0.00332689620679671
121,"k25_prev50","quadratic",1,"pc1",0.51,0.128937323004743,0.102666083306562
122,"k25_prev50","quadratic",1,"fitted",0.4725,0.394994040859776,0.108594539472243
122,"k25_prev50","quadratic",1,"pc1",0.4725,0.0859478933424719,0.121105952215738
123,"k25_prev50","quadratic",1,"fitted",0.53,0.0489946988553061,0.0622823171471011
123,"k25_prev50","quadratic",1,"pc1",0.53,0.715755341456267,0.0355832304986232
124,"k25_prev50","quadratic",1,"fitted",0.5175,0.00739237088510691,0.00923321291871138
124,"k25_prev50","quadratic",1,"pc1",0.5175,0.448217299241221,0.31757298593338
125,"k25_prev50","quadratic",1,"fitted",0.545,0.0839288183337105,0.276190690168937
125,"k25_prev50","quadratic",1,"pc1",0.545,0.903861581555302,0.703991357068115
126,"k25_prev50","quadratic",1,"fitted",0.5125,0.169507211628751,0.449425432393848
126,"k25_prev50","quadratic",1,"pc1",0.5125,0.851649473876612,0.358246739747603
127,"k25_prev50","quadratic",1,"fitted",0.47,0.0237233072855613,0.0235803386867737
127,"k25_prev50","quadratic",1,"pc1",0.47,0.75003000822317,0.894577194842989
128,"k25_prev50","quadratic",1,"fitted",0.5425,0.348249952077982,0.811056585116651
128,"k25_prev50","quadratic",1,"pc1",0.5425,0.190338857946423,0.161351049775165
129,"k25_prev50","quadratic",1,"fitted",0.485,0.0435457875747278,0.0390670502624295
129,"k25_prev50","quadratic",1,"pc1",0.485,0.633038160488293,0.768627528983187
130,"k25_prev50","quadratic",1,"fitted",0.5075,0.122353703895615,0.237324682033837
130,"k25_prev50","quadratic",1,"pc1",0.5075,0.0526642805781838,0.11723954861751
131,"k25_prev50","quadratic",1,"fitted",0.5025,0.0594456530989982,0.00750466650721882
131,"k25_prev50","quadratic",1,"pc1",0.5025,0.877151532985143,0.70452184599915
132,"k25_prev50","quadratic",1,"fitted",0.5475,0.11111459988423,0.0369034405714384
132,"k25_prev50","quadratic",1,"pc1",0.5475,0.345860287927518,0.699250933702012
133,"k25_prev50","quadratic",1,"fitted",0.4875,0.713103716240462,0.224426041800945
133,"k25_prev50","quadratic",1,"pc1",0.4875,0.135402017711193,0.100960421712627
134,"k25_prev50","quadratic",1,"fitted",0.49,0.104766124614972,0.0334880980990642
134,"k25_prev50","quadratic",1,"pc1",0.49,0.749499703596682,0.27637889671744
135,"k25_prev50","quadratic",1,"fitted",0.4925,0.0979090861369729,0.0635468702451859
135,"k25_prev50","quadratic",1,"pc1",0.4925,0.568770911118745,0.168718110792431
136,"k25_prev50","quadratic",1,"fitted",0.51,0.00708927407743942,0.00186804367309312
136,"k25_prev50","quadratic",1,"pc1",0.51,0.24233340699255,0.27612946362058
137,"k25_prev50","quadratic",1,"fitted",0.5275,0.313102042302958,0.680783411606407
137,"k25_prev50","quadratic",1,"pc1",0.5275,0.921366175481074,0.296935388913582
138,"k25_prev50","quadratic",1,"fitted",0.5025,0.0164643110938072,0.00417667657559651
138,"k25_prev50","quadratic",1,"pc1",0.5025,0.540438333093832,0.770587132336399
139,"k25_prev50","quadratic",1,"fitted",0.5025,0.106802438778131,0.00103169208250109
139,"k25_prev50","quadratic",1,"pc1",0.5025,0.0970577954641224,0.0522942875381871
140,"k25_prev50","quadratic",1,"fitted",0.5125,0.310577093100755,0.632294097209503
140,"k25_prev50","quadratic",1,"pc1",0.5125,0.414970987896885,0.770142982917086
141,"k25_prev50","quadratic",1,"fitted",0.51,0.183516985261397,0.033842591648398
141,"k25_prev50","quadratic",1,"pc1",0.51,0.473822869476033,0.0492455283486466
142,"k25_prev50","quadratic",1,"fitted",0.4875,0.282994429791809,0.0682858572548544
142,"k25_prev50","quadratic",1,"pc1",0.4875,0.258315132808472,0.141553655482787
143,"k25_prev50","quadratic",1,"fitted",0.5025,0.416810303113693,0.120706149431323
143,"k25_prev50","quadratic",1,"pc1",0.5025,0.724813722900383,0.0606260705439692
144,"k25_prev50","quadratic",1,"fitted",0.5125,0.0280499126360424,0.0235863714096571
144,"k25_prev50","quadratic",1,"pc1",0.5125,0.580687863163087,0.0918395372257625
145,"k25_prev50","quadratic",1,"fitted",0.5,0.0209402111538146,0.00769620827885631
145,"k25_prev50","quadratic",1,"pc1",0.5,0.118103590823394,0.00608513790532439
146,"k25_prev50","quadratic",1,"fitted",0.535,0.1599890054599,0.0426552072913506
146,"k25_prev50","quadratic",1,"pc1",0.535,0.062696126869992,0.0844292799349501
147,"k25_prev50","quadratic",1,"fitted",0.4825,0.971626363562569,0.451061518430913
147,"k25_prev50","quadratic",1,"pc1",0.4825,0.136247736892774,0.86412503581976
148,"k25_prev50","quadratic",1,"fitted",0.49,0.362851062091857,0.0165911644696162
148,"k25_prev50","quadratic",1,"pc1",0.49,0.285617845784236,0.770591608694724
149,"k25_prev50","quadratic",1,"fitted",0.475,0.478777085639253,0.13252307580661
149,"k25_prev50","quadratic",1,"pc1",0.475,0.385226337922781,0.0730084776447146
150,"k25_prev50","quadratic",1,"fitted",0.4775,0.0526305951073313,0.00716965981815132
150,"k25_prev50","quadratic",1,"pc1",0.4775,0.254248042578363,0.719465626979007
151,"k25_prev50","quadratic",1,"fitted",0.485,0.210378983645079,0.0087560504919727
151,"k25_prev50","quadratic",1,"pc1",0.485,0.395249738024739,0.0452520396383561
152,"k25_prev50","quadratic",1,"fitted",0.5125,0.0527677678658981,0.194214516893766
152,"k25_prev50","quadratic",1,"pc1",0.5125,0.736910985012086,0.619929889147729
153,"k25_prev50","quadratic",1,"fitted",0.4875,0.13770680343572,0.0344019328812156
153,"k25_prev50","quadratic",1,"pc1",0.4875,0.00252910030422759,0.0253988862200331
154,"k25_prev50","quadratic",1,"fitted",0.495,0.0887494241862279,0.0128454505119757
154,"k25_prev50","quadratic",1,"pc1",0.495,0.873124913565766,0.671724730620959
155,"k25_prev50","quadratic",1,"fitted",0.4925,0.797340044554103,0.312366725914974
155,"k25_prev50","quadratic",1,"pc1",0.4925,0.0563303556094132,0.290097970525436
156,"k25_prev50","quadratic",1,"fitted",0.525,0.847738684539071,0.985069999011355
156,"k25_prev50","quadratic",1,"pc1",0.525,0.866751375131552,0.70404096102286
157,"k25_prev50","quadratic",1,"fitted",0.5075,0.324123003238753,0.0888439934272142
157,"k25_prev50","quadratic",1,"pc1",0.5075,0.502728379510062,0.846183051992643
158,"k25_prev50","quadratic",1,"fitted",0.515,0.0145395649966396,0.00410704266387052
158,"k25_prev50","quadratic",1,"pc1",0.515,0.201374445773973,0.250983292544548
159,"k25_prev50","quadratic",1,"fitted",0.5225,0.0267762093886681,0.000347717477853449
159,"k25_prev50","quadratic",1,"pc1",0.5225,0.0942555988102108,0.0187299333725343
160,"k25_prev50","quadratic",1,"fitted",0.5075,0.0328313084504194,0.00824992570339966
160,"k25_prev50","quadratic",1,"pc1",0.5075,0.132327382935407,0.130219900846181
161,"k25_prev50","quadratic",1,"fitted",0.505,0.105739563290302,0.165447894547587
161,"k25_prev50","quadratic",1,"pc1",0.505,0.97303539640247,0.846121632774718
162,"k25_prev50","quadratic",1,"fitted",0.5125,0.0700517388631708,0.0160471019743279
162,"k25_prev50","quadratic",1,"pc1",0.5125,0.884643108693937,0.37454499741882
163,"k25_prev50","quadratic",1,"fitted",0.475,0.66632534005352,0.111520679243431
163,"k25_prev50","quadratic",1,"pc1",0.475,0.892968471966274,0.855848888161115
164,"k25_prev50","quadratic",1,"fitted",0.47,0.0119256603049499,0.000611420662756879
164,"k25_prev50","quadratic",1,"pc1",0.47,0.81307325086474,0.571552951082954
165,"k25_prev50","quadratic",1,"fitted",0.5125,0.236202048385761,0.115697570173917
165,"k25_prev50","quadratic",1,"pc1",0.5125,0.347047089502822,0.0160827134954244
166,"k25_prev50","quadratic",1,"fitted",0.5125,0.0882926759140334,0.2226705802447
166,"k25_prev50","quadratic",1,"pc1",0.5125,0.921283650758242,0.688896354527525
167,"k25_prev50","quadratic",1,"fitted",0.48,0.080122148057731,0.295542759824621
167,"k25_prev50","quadratic",1,"pc1",0.48,0.0952108727505229,0.0676525053966839
168,"k25_prev50","quadratic",1,"fitted",0.515,0.680359320420723,0.0652287345447996
168,"k25_prev50","quadratic",1,"pc1",0.515,0.282072867566451,0.051493133940168
169,"k25_prev50","quadratic",1,"fitted",0.515,0.117681723435603,0.129262291589877
169,"k25_prev50","quadratic",1,"pc1",0.515,0.636224007750754,0.814720114857693
170,"k25_prev50","quadratic",1,"fitted",0.49,0.518077259432851,0.18019191876485
170,"k25_prev50","quadratic",1,"pc1",0.49,0.885218545128666,0.958384885687691
171,"k25_prev50","quadratic",1,"fitted",0.5075,0.21429667234835,0.247690382912025
171,"k25_prev50","quadratic",1,"pc1",0.5075,0.259074943984068,0.0736527923043726
172,"k25_prev50","quadratic",1,"fitted",0.4875,0.0967903839763318,0.0348023066079203
172,"k25_prev50","quadratic",1,"pc1",0.4875,0.66842754750386,0.824045211441244
173,"k25_prev50","quadratic",1,"fitted",0.49,0.137490735604679,0.143570777238826
173,"k25_prev50","quadratic",1,"pc1",0.49,0.300880172526139,0.522781318251031
174,"k25_prev50","quadratic",1,"fitted",0.505,0.119263882083729,0.0483597492003185
174,"k25_prev50","quadratic",1,"pc1",0.505,0.807826269260221,0.584680991529323
175,"k25_prev50","quadratic",1,"fitted",0.51,0.264430898422614,0.340687316180488
175,"k25_prev50","quadratic",1,"pc1",0.51,0.861699110717373,0.677061612840212
176,"k25_prev50","quadratic",1,"fitted",0.445,0.246388806693162,0.0527753445912329
176,"k25_prev50","quadratic",1,"pc1",0.445,0.612660732941183,0.783716494750332
177,"k25_prev50","quadratic",1,"fitted",0.495,0.235513867222213,0.628180420311076
177,"k25_prev50","quadratic",1,"pc1",0.495,0.0822824634080641,0.996934963153015
178,"k25_prev50","quadratic",1,"fitted",0.4825,0.467510768378881,0.113311818851405
178,"k25_prev50","quadratic",1,"pc1",0.4825,0.116676203417583,0.279535586790692
179,"k25_prev50","quadratic",1,"fitted",0.54,0.203796692558825,0.0281861256656357
179,"k25_prev50","quadratic",1,"pc1",0.54,0.768617163388433,0.167994968156739
180,"k25_prev50","quadratic",1,"fitted",0.5175,0.00321904010980478,0.00151989214752013
